doc_id,start_pos,end_pos,surface,type,identifier
document_000521.html,34,51,Count de Clermont,PER,NIL
document_000523.html,151,157,Ramsay,PER,Q654775
document_000523.html,159,167,Hamilton,PER,Q18671568
document_000523.html,169,176,Thomson,PER,Q5545192
document_000523.html,197,205,Macneill,PER,Q5696799
document_000523.html,188,195,Skinner,PER,NIL
document_000523.html,213,223,Cunningham,PER,NIL
document_000525.html,62,80,Countess of Althau,PER,NIL
document_000525.html,133,141,Endymion,MISC,NIL
document_000527.html,0,5,Ebers,PER,Q6231101
document_000527.html,37,54,Letters to Garcia,MISC,NIL
document_000529.html,0,11,M. Barriere,PER,Q726908
document_000534.html,97,112,Mount of Olives,MISC,Q1087216
document_000535.html,48,57,Mr. Parke,PER,Q18757223
document_000537.html,0,8,Philidor,PER,Q362339
document_000539.html,0,14,La Prisonniere,MISC,NIL
document_000539.html,144,162,Theatre Montausier,LOC,NIL
document_000540.html,86,96,Mercadante,PER,Q313980
document_000540.html,0,17,Mr. Joseph Calkin,PER,NIL
document_000541.html,33,38,Court,ORG,NIL
document_000543.html,25,37,M. Siismayer,PER,Q310518
document_000543.html,74,83,Breitkopf,PER,Q55902416
document_000543.html,88,95,Haertel,PER,Q1419801
document_000545.html,6,10,Pope,PER,NIL
document_000547.html,272,291,Royal Italian Opera,ORG,Q55018
document_000547.html,184,203,Italian Opera House,ORG,NIL
document_000550.html,44,48,Jong,PER,NIL
document_000550.html,114,118,Jong,PER,NIL
document_000553.html,37,47,M. Jullien,PER,Q660539
document_000553.html,0,8,Mr. Sams,PER,NIL
document_000554.html,79,86,Messiah,MISC,Q207732
document_000557.html,85,111,Academie Royale de Musique,ORG,Q283339
document_000558.html,0,17,Master Whitehouse,PER,NIL
document_000558.html,19,34,Mr. A. Marriott,PER,NIL
document_000558.html,36,46,Mr. Mellor,PER,NIL
document_000558.html,52,58,Mr. O.,PER,NIL
document_000558.html,59,68,Christian,PER,NIL
document_000560.html,96,102,Rubini,PER,Q941040
document_000560.html,125,133,Graziani,PER,NIL
document_000560.html,149,156,Mariano,PER,NIL
document_000566.html,27,74,La vera idea delle Musicale Numeriche segnature,MISC,NIL
document_000567.html,11,18,Vestale,MISC,Q1622224
document_000568.html,7,16,E. Carper,PER,NIL
document_000569.html,126,142,The Temperaments,MISC,NIL
document_000572.html,105,114,M. Huguot,PER,NIL
document_000572.html,116,124,Frederic,PER,NIL
document_000573.html,23,41,Mademoiselle Pasta,PER,Q240963
document_000576.html,17,31,Mr. Carmichael,PER,NIL
document_000576.html,123,135,Madeline Roe,PER,NIL
document_000576.html,137,154,Miss Marie Ternan,PER,NIL
document_000577.html,31,42,Alma Square,LOC,NIL
document_000578.html,16,22,Stiick,MISC,Q2654296
document_000579.html,52,74,City of London College,ORG,NIL
document_000580.html,37,52,Arthur O’ Leary,PER,Q17984779
document_000580.html,69,85,Brinley Richards,PER,Q4850963
document_000580.html,0,11,H. R. Eyers,PER,NIL
document_000580.html,13,26,Walter Fitton,PER,NIL
document_000580.html,28,35,S. Kemp,PER,NIL
document_000580.html,54,67,Harold Thomas,PER,NIL
document_000580.html,107,117,T. Wingham,PER,NIL
document_000583.html,30,48,Yorkshire Amateurs,ORG,NIL
document_000586.html,55,62,Telford,PER,NIL
document_000586.html,67,74,Telford,PER,NIL
document_000590.html,0,9,Mr. Ebers,PER,Q6231101
document_000596.html,31,45,Trinity Church,LOC,Q5886537
document_000596.html,0,17,C. Sydney Vinning,PER,NIL
document_000596.html,62,80,Leamington College,ORG,NIL
document_000598.html,11,19,de Lucca,PER,NIL
document_000598.html,21,30,Valentini,PER,NIL
document_000598.html,32,37,Dario,PER,NIL
document_000598.html,54,59,Cirio,PER,NIL
document_000598.html,64,71,Guarino,PER,NIL
document_000599.html,0,14,Signor Ganpini,PER,NIL
document_000601.html,16,57,Accompanying Harmonies to Brief Directory,MISC,NIL
document_000603.html,46,54,Phillips,PER,Q18671452
document_000603.html,56,60,Hill,PER,NIL
document_000603.html,66,72,Severn,PER,NIL
document_000608.html,61,75,WitL1AM Ripcey,PER,NIL
document_000608.html,93,106,Parish Church,ORG,NIL
document_000609.html,27,39,Miss Bristow,PER,NIL
document_000609.html,41,57,Master Whitehead,PER,NIL
document_000609.html,59,75,Mr. R. R. Ambler,PER,NIL
document_000609.html,81,90,Mr. Ellis,PER,NIL
document_000610.html,72,93,Stabat mater dolorosa,MISC,NIL
document_000611.html,14,21,Morroni,PER,NIL
document_000611.html,60,66,Sborgi,PER,NIL
document_000614.html,57,70,Signor Garcia,PER,NIL
document_000614.html,101,109,Phillips,PER,NIL
document_000616.html,74,86,W. Eavestaff,PER,NIL
document_000617.html,106,120,Mr. J. Barratt,PER,NIL
document_000617.html,141,156,Mr. Barraclough,PER,NIL
document_000620.html,51,59,La Pieta,ORG,Q3687237
document_000620.html,79,96,Licéo Filarmonico,ORG,Q368820
document_000630.html,0,28,Bolero for One or Two Voices,MISC,NIL
document_000630.html,91,100,P. Verini,PER,NIL
document_000634.html,0,6,Morley,PER,NIL
document_000634.html,31,42,Mr. Bentley,PER,NIL
document_000634.html,53,64,Mr. Housley,PER,NIL
document_000634.html,80,91,Mr. Kempton,PER,NIL
document_000637.html,69,74,Weber,PER,Q154812
document_000638.html,139,145,Greece,LOC,Q41
document_000638.html,150,154,Rome,LOC,Q220
document_000640.html,53,67,Weekes and Co.,ORG,NIL
document_000640.html,73,89,Hanover - street,LOC,NIL
document_000641.html,32,52,Copyright Commission,ORG,NIL
document_000646.html,0,5,Furno,PER,Q555808
document_000649.html,0,2,B.,PER,NIL
document_000649.html,27,29,B.,PER,NIL
document_000649.html,47,49,B.,PER,NIL
document_000649.html,4,8,Oxon,PER,NIL
document_000649.html,11,25,W. J. Jennings,PER,NIL
document_000649.html,33,45,T. C. Hatton,PER,NIL
document_000650.html,0,10,C. Gregory,PER,NIL
document_000653.html,91,101,Mr. Taylor,PER,NIL
document_000655.html,32,41,Brunswick,LOC,Q2773
document_000655.html,5,19,Retzel Antoine,PER,NIL
document_000656.html,71,85,Mr. John Parry,PER,Q6251987
document_000656.html,0,10,Miss Groom,PER,NIL
document_000656.html,12,23,Miss Flower,PER,NIL
document_000656.html,29,40,Miss Cubitt,PER,NIL
document_000656.html,42,51,Mr. White,PER,NIL
document_000659.html,0,18,Mr. Henry Aldridge,PER,NIL
document_000659.html,38,59,Philharmonic Concerts,MISC,NIL
document_000660.html,23,30,Solomon,MISC,Q1123627
document_000663.html,31,47,Louisa A. Turner,PER,NIL
document_000663.html,49,62,Jane Whitaker,PER,NIL
document_000663.html,64,80,Constance Sarper,PER,NIL
document_000663.html,82,95,Annie Bradley,PER,NIL
document_000663.html,97,118,Elizabeth L. Rothwell,PER,NIL
document_000663.html,135,147,Fanny Boxell,PER,NIL
document_000665.html,88,114,Academie Royale de Musique,ORG,Q283339
document_000667.html,18,34,Signor de Beguis,PER,Q3770409
document_000669.html,36,51,String Quintett,MISC,Q3133298
document_000669.html,90,103,Austrian Hymn,MISC,Q30562
document_000669.html,105,112,Regondi,PER,Q981612
document_000670.html,29,40,L’Olimpiade,MISC,Q1225668
document_000670.html,45,55,Demofoonte,MISC,Q3022187
document_000670.html,73,89,Giu riconosciuto,MISC,NIL
document_000670.html,108,118,La Liberta,MISC,NIL
document_000671.html,12,22,Symphonyin,MISC,Q260957
document_000671.html,23,24,A,MISC,Q260957
document_000671.html,67,68,A,MISC,Q260957
document_000671.html,24,25,",",MISC,Q260957
document_000671.html,54,55,",",MISC,Q260957
document_000673.html,33,48,Catholic Clergy,ORG,Q1195138
document_000674.html,30,38,Sgatelli,PER,NIL
document_000676.html,39,45,Cramer,PER,Q455212
document_000677.html,33,48,Padrr Sabbatini,PER,NIL
document_000682.html,18,35,Mrs. A. J. Sutton,PER,NIL
document_000682.html,49,62,Madame Brooke,PER,NIL
document_000682.html,89,105,Miss Julia Jones,PER,NIL
document_000682.html,107,118,Miss Taylor,PER,NIL
document_000682.html,120,131,Mr. Bywater,PER,NIL
document_000682.html,137,155,Mr. W. H. Phillips,PER,NIL
document_000684.html,0,6,Haranc,PER,NIL
document_000688.html,52,66,Weekes and Co.,ORG,NIL
document_000688.html,72,88,Hanover - street,LOC,NIL
document_000691.html,147,165,Signor Santar elli,PER,Q5565524
document_000692.html,26,42,James Fitzgerald,PER,NIL
document_000694.html,27,35,Preciosa,MISC,NIL
document_000696.html,1,17,Scenes of horror,MISC,not in wikidata
document_000696.html,28,34,Storge,PER,NIL
document_000697.html,39,50,Exeter Hall,ORG,Q81173
document_000698.html,17,58,Cottage Divertimentos for the Piano Forte,MISC,NIL
document_000699.html,96,119,Santa Maria ad Martyras,LOC,Q99309
document_000701.html,41,53,J. Moscheles,PER,Q159551
document_000702.html,174,187,Duke - street,LOC,Q19461422
document_000702.html,110,127,Mr. Joseph Thomas,PER,NIL
document_000702.html,132,144,Finch - line,LOC,NIL
document_000702.html,156,168,M. W. Seguin,PER,NIL
document_000703.html,27,29,M.,PER,Q289996
document_000703.html,30,33,Ozi,PER,Q289996
document_000704.html,9,23,Mr. Fitzgerald,PER,NIL
document_000705.html,63,76,Gaetano Greco,PER,Q1339827
document_000705.html,78,86,Albinoni,PER,Q174606
document_000707.html,4,20,Festival Anthems,MISC,NIL
document_000707.html,54,63,Dr. Fowle,PER,NIL
document_000707.html,68,76,Eastgate,LOC,NIL
document_000712.html,73,83,Drury Lane,LOC,Q1756626
document_000712.html,0,9,the Déuce,MISC,NIL
document_000712.html,52,67,My Gragdniother,MISC,NIL
document_000713.html,69,93,Principes de Composition,MISC,NIL
document_000714.html,94,105,la sourdine,LOC,NIL
document_000714.html,197,208,Les Jardins,MISC,NIL
document_000716.html,0,13,Miss Sterling,PER,NIL
document_000717.html,52,81,the Honourable Richard Strutt,PER,Q75270792
document_000717.html,22,47,Church Orchestral Society,ORG,NIL
document_000719.html,233,257,National Training School,ORG,Q55082727
document_000721.html,126,133,d’Angri,PER,Q5358988
document_000723.html,117,127,Konigstein,LOC,NIL
document_000725.html,108,120,Madame Grisi,PER,Q287344
document_000725.html,143,152,Tamburini,PER,Q605376
document_000725.html,268,272,Czar,PER,Q130734
document_000726.html,90,107,Mr. Frank Novello,PER,NIL
document_000726.html,134,139,Opera,ORG,NIL
document_000726.html,161,167,Taylor,PER,NIL
document_000727.html,26,43,London University,ORG,Q193196
document_000727.html,62,78,Professor Morgan,PER,Q208448
document_000727.html,350,356,Vanini,PER,Q553128
document_000728.html,20,41,Church Choral Society,ORG,Q379124
document_000728.html,196,215,Musical Art Society,ORG,NIL
document_000728.html,280,291,Mr. Dossert,PER,NIL
document_000728.html,306,329,Harlem Oratorio Society,ORG,NIL
document_000729.html,112,120,Servilia,PER,Q63534091
document_000729.html,169,174,Annio,PER,Q63534077
document_000729.html,78,93,Signora Clarini,PER,NIL
document_000729.html,136,144,Graziani,PER,NIL
document_000730.html,44,54,Dr. Crotch,PER,Q718709
document_000730.html,102,117,Madame Caradori,PER,Q16065895
document_000730.html,292,305,Miss Stephens,PER,Q5052928
document_000730.html,310,320,Miss Paton,PER,Q16888398
document_000730.html,188,197,Pavestine,MISC,NIL
document_000731.html,105,119,M. Paul Collin,PER,Q3370911
document_000731.html,58,79,La Naissance de Venus,MISC,NIL
document_000732.html,99,104,Braun,PER,NIL
document_000733.html,58,65,Gibbons,PER,NIL
document_000733.html,70,75,Child,PER,NIL
document_000734.html,0,9,John Bull,PER,Q511463
document_000735.html,190,200,Zingarelli,PER,Q505202
document_000735.html,319,328,Mrs. Shaw,PER,Q3291051
document_000735.html,304,317,Miss Marshall,PER,NIL
document_000735.html,333,343,Mrs. Bushe,PER,NIL
document_000736.html,226,255,Lieutenant - Colonel Perronet,PER,Q4670375
document_000736.html,149,213,Instructions to my Daughter for Playing on the Enharmonic Guitar,MISC,NIL
document_000738.html,51,64,Last Judgment,MISC,Q1218918
document_000739.html,261,273,The Creation,MISC,Q163138
document_000739.html,51,60,May Queen,MISC,NIL
document_000739.html,126,146,Oxford Street Chapel,LOC,NIL
document_000739.html,281,296,Mr. Joseph Kaye,PER,NIL
document_000740.html,163,175,F. W. Riemar,PER,NIL
document_000741.html,0,23,Madame Kraus - Wranisky,PER,Q55895823
document_000741.html,48,62,Madame Seidler,PER,Q6373188
document_000742.html,18,38,Mademoiselle Lalande,PER,Q3132487
document_000743.html,4,18,Choral Society,ORG,NIL
document_000743.html,54,64,Drill Hall,LOC,NIL
document_000743.html,133,157,The Banner of St. George,MISC,NIL
document_000743.html,179,193,In Hammersbach,MISC,NIL
document_000743.html,237,258,Pomp and Circumstance,MISC,NIL
document_000743.html,170,175,March,MISC,NIL
document_000743.html,260,265,March,MISC,NIL
document_000743.html,68,70,No,MISC,NIL
document_000743.html,266,268,No,MISC,NIL
document_000743.html,268,271,. 1,MISC,NIL
document_000744.html,286,291,Orfeo,MISC,Q723776
document_000744.html,387,410,grand * duke of Tuscany,PER,Q151321
document_000745.html,197,214,Mystéres de Parts,MISC,Q737501
document_000746.html,34,51,Rev. H. A. Wilson,PER,NIL
document_000746.html,149,163,Edward Ascough,PER,NIL
document_000746.html,167,175,Wynthorp,LOC,NIL
document_000746.html,235,243,Wynthorp,LOC,NIL
document_000747.html,267,275,Griselda,MISC,Q97176620
document_000747.html,0,13,Miss Marshall,PER,NIL
document_000747.html,75,79,faro,MISC,NIL
document_000747.html,86,96,Miss Birch,PER,NIL
document_000747.html,277,287,Miss Birch,PER,NIL
document_000748.html,191,210,Royal Italian Opera,LOC,Q55018
document_000748.html,381,388,Colomba,MISC,NIL
document_000749.html,211,220,Jarnowick,PER,Q1526160
document_000750.html,27,32,Carey,PER,Q1606590
document_000750.html,130,135,Carey,PER,Q1606590
document_000750.html,237,242,Carey,PER,Q1606590
document_000750.html,221,236,Musical Century,MISC,NIL
document_000751.html,91,98,Durante,PER,Q2286657
document_000753.html,43,50,Jomelli,PER,Q312891
document_000753.html,293,300,Jomelli,PER,Q312891
document_000756.html,162,179,As the Hart pants,MISC,Q1192046
document_000756.html,388,396,St. Paul,MISC,Q1429593
document_000756.html,400,406,Samson,MISC,Q1263593
document_000756.html,122,129,Loreley,MISC,NIL
document_000756.html,132,142,98th Psalm,MISC,NIL
document_000756.html,145,154,Ave Maria,MISC,NIL
document_000756.html,257,270,C. ]. Stevens,PER,NIL
document_000756.html,418,432,Song of Miriam,MISC,NIL
document_000757.html,77,92,Madame Sembrich,PER,Q265698
document_000757.html,159,178,Royai Italian Opera,ORG,Q55018
document_000757.html,236,251,Signor Nicolini,PER,Q3083329
document_000757.html,253,267,Signor Marconi,PER,Q5479431
document_000757.html,269,282,M. Soulacroix,PER,Q5515856
document_000757.html,284,302,Signor Mierzwinski,PER,Q5986416
document_000757.html,304,318,Signor Cotogni,PER,Q2562468
document_000757.html,320,330,M. Devoyod,PER,Q27928845
document_000757.html,94,113,Madame Maria Durand,PER,NIL
document_000757.html,332,348,Signor De Reszké,PER,NIL
document_000757.html,350,362,Signor Monti,PER,NIL
document_000759.html,75,85,Mercadante,PER,Q313980
document_000759.html,20,40,Les Néces de Gamache,MISC,NIL
document_000759.html,122,129,Sauvage,PER,NIL
document_000759.html,134,139,Dupin,PER,NIL
document_000762.html,221,226,Jacob,PER,Q1339
document_000763.html,68,74,Parker,PER,NIL
document_000763.html,74,87,’s Penny Post,ORG,NIL
document_000765.html,148,163,France Wusicale,ORG,Q3209228
document_000765.html,229,246,Gazelle AZusicale,ORG,Q3428721
document_000765.html,427,435,Paganini,PER,Q66075
document_000765.html,107,116,M. Vivier,PER,NIL
document_000765.html,296,305,M. Vivier,PER,NIL
document_000766.html,164,199,Biographie Universelle de Musiciens,MISC,Q28007160
document_000767.html,78,96,Die sieben Midchen,MISC,NIL
document_000767.html,98,113,Das Hausgesinde,MISC,NIL
document_000767.html,115,130,Der Unsichibare,MISC,NIL
document_000767.html,132,149,Die Ochsenmenuett,MISC,NIL
document_000767.html,151,178,Staberls Reise - abentheuer,MISC,NIL
document_000769.html,145,160,Miss Zimmermann,PER,Q4693137
document_000770.html,103,112,Mrs. Shaw,PER,Q3291051
document_000770.html,117,129,Mr. Phillips,PER,Q18671452
document_000770.html,62,70,Stretton,PER,NIL
document_000770.html,183,194,Mr. Manvers,PER,NIL
document_000771.html,19,29,Dr. Coward,PER,Q5719907
document_000771.html,4,17,Musical Union,ORG,NIL
document_000771.html,40,48,Creation,MISC,NIL
document_000771.html,175,183,Creation,MISC,NIL
document_000771.html,55,67,Choral Union,ORG,NIL
document_000771.html,69,80,Mr. Suckley,PER,NIL
document_000771.html,118,145,St.-Cecilia Musical Society,ORG,NIL
document_000771.html,147,159,Mr. W. Brown,PER,NIL
document_000772.html,168,179,Arthur Bent,PER,NIL
document_000772.html,181,198,Wallace Sutcliffe,PER,NIL
document_000772.html,245,257,Percy Kearne,PER,NIL
document_000772.html,259,270,Paul Ludwig,PER,NIL
document_000772.html,276,290,Tennyson Werge,PER,NIL
document_000774.html,122,131,M. Vivier,PER,Q16947558
document_000774.html,176,185,M. Vivier,PER,Q16947558
document_000777.html,50,73,La Ballade du Désespéré,MISC,NIL
document_000777.html,126,145,Miss Gertrude Bevan,PER,NIL
document_000777.html,150,170,Miss Ellen M. Bowick,PER,NIL
document_000777.html,222,234,Edith Byford,PER,NIL
document_000777.html,254,269,Mabel E. Colyer,PER,NIL
document_000778.html,88,93,Lucia,MISC,Q244209
document_000778.html,74,82,Fra poco,MISC,NIL
document_000778.html,99,112,Tutto scielte,MISC,NIL
document_000779.html,27,34,Seasons,MISC,season
document_000782.html,172,180,Vaughans,PER,NIL
document_000782.html,182,190,Knyvetts,PER,NIL
document_000782.html,222,234,Miss Bonwick,PER,NIL
document_000783.html,83,106,Capellmeister Steinbach,PER,Q70648
document_000783.html,117,136,Meiningen orchestra,ORG,Q871671
document_000783.html,158,172,Musik - Verein,LOC,Q686720
document_000786.html,146,157,Ii Barbiere,MISC,Q208659
document_000786.html,0,15,Signora Cornega,PER,NIL
document_000786.html,131,139,Una voce,MISC,NIL
document_000787.html,38,56,Prince Es sterhdzy,PER,Q597865
document_000787.html,392,416,Church of the Augustines,LOC,Q693869
document_000789.html,246,263,The Soldier tired,MISC,NIL
document_000791.html,61,66,Paris,LOC,Q90
document_000791.html,105,125,Philharmonic Soviety,ORG,Q1292443
document_000791.html,176,194,Messrs. Br oadwood,ORG,Q1699418
document_000792.html,53,63,Padetewski,PER,Q191957
document_000793.html,59,66,Tinctor,PER,Q370512
document_000794.html,308,322,Herr Rosenthal,PER,Q213772
document_000794.html,218,238,Miss Esther Palliser,PER,NIL
document_000794.html,240,262,Madame Marian McKenzie,PER,NIL
document_000794.html,287,301,Douglas Powell,PER,NIL
document_000796.html,22,29,Sanctus,MISC,NIL
document_000796.html,67,81,Rev. Conductor,PER,NIL
document_000798.html,172,183,Mr. Pierson,PER,Q97011
document_000798.html,186,195,Jerusalem,MISC,NIL
document_000798.html,216,231,Israel Restored,MISC,NIL
document_000799.html,0,9,Mr. Moody,PER,NIL
document_000799.html,22,33,Dennis Park,LOC,NIL
document_000799.html,85,100,Mr. G. W. Bates,PER,NIL
document_000799.html,184,203,Mr. Westlake Morgan,PER,NIL
document_000800.html,242,247,Leeds,LOC,NIL
document_000800.html,317,337,Mendelssohn Concerto,MISC,NIL
document_000800.html,343,365,Madame Marian McKenzie,PER,NIL
document_000801.html,47,61,Angele Cordier,PER,NIL
document_000801.html,245,252,Lagraye,PER,NIL
document_000803.html,103,107,Urio,LOC,Q244231
document_000803.html,239,246,Te Deum,MISC,NIL
document_000803.html,253,263,Magnificat,MISC,NIL
document_000804.html,198,211,Beck Marshall,PER,NIL
document_000806.html,212,225,Last Judgment,MISC,Q1218918
document_000807.html,591,596,Spohr,PER,Q57226
document_000807.html,153,162,Pacsicllé,PER,NIL
document_000807.html,514,523,Pacsicllé,PER,NIL
document_000807.html,544,549,Chert,PER,NIL
document_000808.html,381,394,Conservatoire,ORG,Q642258
document_000808.html,289,302,M. Dellepiane,PER,NIL
document_000813.html,0,11,Mr. DRESELr,PER,Q96415095
document_000813.html,193,197,Duet,MISC,NIL
document_000813.html,204,215,Spring Song,MISC,NIL
document_000813.html,232,237,Etude,MISC,NIL
document_000813.html,297,302,Etude,MISC,NIL
document_000813.html,266,288,Adagio from a Concerto,MISC,NIL
document_000814.html,75,95,Barbiere di Siviglia,MISC,Q632743
document_000816.html,122,128,Pleyel,PER,Q314019
document_000816.html,115,120,Momrt,PER,NIL
document_000817.html,152,163,The Revenge,MISC,NIL
document_000817.html,0,3,The,MISC,NIL
document_000817.html,191,194,The,MISC,NIL
document_000817.html,195,209,Song of Miriam,MISC,NIL
document_000818.html,1,27,Military Band Organisation,ORG,NIL
document_000819.html,32,39,Holland,LOC,Q102911
document_000819.html,131,138,Holland,LOC,Q102911
document_000819.html,107,130,His Majesty the King of,PER,Q154287
document_000820.html,140,150,Portuguese,LOC,NIL
document_000822.html,106,128,Edinburgh Choral Union,ORG,NIL
document_000822.html,130,142,Mr. Kirkhope,PER,NIL
document_000822.html,149,159,Mr. Moonie,PER,NIL
document_000823.html,68,74,Aussig,LOC,Q156974
document_000824.html,153,164,His Majesty,PER,Q130586
document_000824.html,0,18,The favourite airs,MISC,NIL
document_000825.html,4,24,Rev. Wiliam Gostling,PER,Q15994466
document_000826.html,0,14,Madame Vestris,PER,Q6696635
document_000828.html,4,13,Lamoureux,ORG,Q2735140
document_000828.html,126,144,Chansons de Miarka,MISC,NIL
document_000829.html,194,201,Pinsuti,MISC,Q2974217
document_000829.html,102,119,Madame San Carolo,PER,NIL
document_000829.html,130,143,Bridal Chorus,MISC,NIL
document_000831.html,55,62,M. Sons,PER,NIL
document_000832.html,126,135,Cambridge,ORG,Q35794
document_000834.html,44,59,Hymne au Soleil,MISC,NIL
document_000834.html,101,115,Madame Collier,PER,NIL
document_000834.html,155,184,Société de Musique d’Ensemble,ORG,NIL
document_000835.html,146,151,Abbey,LOC,Q5933
document_000835.html,23,36,Mr. Schrieder,PER,NIL
document_000835.html,92,113,Day of the Coronation,MISC,NIL
document_000836.html,170,185,Mr. Monck Mason,PER,NIL
document_000838.html,6,19,Miss Stephens,PER,Q5052928
document_000838.html,45,57,Drury - Lane,LOC,Q1756626
document_000838.html,185,197,Drury - Lane,LOC,Q1756626
document_000838.html,84,94,Dr. Crotch,PER,Q718709
document_000838.html,157,167,Dr. Crotch,PER,Q718709
document_000838.html,143,153,Miss Paton,PER,Q16888398
document_000838.html,97,106,Palestine,MISC,NIL
document_000839.html,94,102,Mr. Gaui,PER,NIL
document_000840.html,13,18,Grisi,PER,Q287812
document_000840.html,20,28,Persiani,PER,Q2280304
document_000840.html,100,110,Mr. Lumley,PER,Q2896159
document_000841.html,94,108,Edward Ascough,PER,NIL
document_000842.html,23,36,Mrs. Weichsel,PER,Q5362421
document_000842.html,68,75,C. Bach,PER,Q106641
document_000844.html,122,135,Parish Church,LOC,Q2322532
document_000844.html,25,39,Choral Service,MISC,NIL
document_000846.html,49,59,Mr. Newman,PER,Q7348018
document_000847.html,109,124,Signorina Barbi,PER,Q3611669
document_000847.html,143,165,Madame Norman - Néruda,PER,Q78938
document_000848.html,109,120,Dr. Bunnett,PER,NIL
document_000848.html,135,148,Misses Lefroy,PER,NIL
document_000848.html,153,170,Mr. Knyvet Wilson,PER,NIL
document_000848.html,195,216,Miss Dorothea Whitley,PER,NIL
document_000849.html,139,146,Brabant,LOC,Q1122
document_000849.html,0,13,J. Teinturier,PER,NIL
document_000851.html,185,197,Philharmonic,ORG,Q856125
document_000851.html,16,36,Subscription Concert,MISC,NIL
document_000851.html,44,63,Choral Union Series,MISC,NIL
document_000851.html,134,151,Comedy - Overture,MISC,NIL
document_000852.html,162,179,Ciro riconosciuto,MISC,Q5770270
document_000852.html,187,203,Achille in Siria,MISC,Q5702001
document_000852.html,82,95,La Zingarella,MISC,NIL
document_000852.html,120,137,Jl Festo Teatrale,MISC,NIL
document_000852.html,215,223,Vologeso,MISC,NIL
document_000853.html,111,119,Catalani,PER,Q263405
document_000854.html,28,47,Gewandhaus Concerts,LOC,Q519613
document_000854.html,73,89,FErpinanp Ui1LER,PER,Q213530
document_000854.html,142,147,Rietz,PER,Q63745
document_000855.html,4,26,Keighley Musical Union,ORG,NIL
document_000855.html,170,178,Hereward,MISC,NIL
document_000857.html,38,64,Amateur Orchestral Society,ORG,NIL
document_000857.html,94,110,Mr. Ralph Horner,PER,NIL
document_000857.html,127,138,Advent Hymn,MISC,NIL
document_000858.html,164,189,Mr. George William Warren,PER,Q20726537
document_000859.html,123,128,Graun,PER,Q161208
document_000859.html,214,228,Dalla sua pace,MISC,Q192039
document_000859.html,131,142,Britannieus,MISC,NIL
document_000859.html,148,162,Herr Reichardt,PER,NIL
document_000860.html,117,127,Gloucester,LOC,Q170497
document_000860.html,129,137,Hereford,LOC,Q204720
document_000860.html,143,152,Worcester,LOC,Q1646181
document_000861.html,37,64,Nelson Excelsior Glee Union,ORG,NIL
document_000861.html,70,92,Harrogate Glee Society,ORG,NIL
document_000861.html,102,114,Apollo Choir,ORG,NIL
document_000861.html,137,157,Reedyford Glee Union,ORG,NIL
document_000863.html,0,15,Mr. Arthur Bent,PER,NIL
document_000863.html,177,215,Concerto for two violins and orchestra,MISC,NIL
document_000864.html,58,72,Mark Ilambourg,PER,Q1900092
document_000864.html,47,56,Dr. Bates,PER,NIL
document_000864.html,107,129,Norwich Choral Society,ORG,NIL
document_000864.html,160,169,Trafalgar,MISC,NIL
document_000865.html,0,13,Mr. Hepmonnpt,PER,NIL
document_000866.html,0,18,Miss Katie Goopson,PER,NIL
document_000867.html,115,120,Norma,MISC,Q320353
document_000867.html,83,96,Mary Morrison,MISC,NIL
document_000867.html,102,112,Mr. Wilson,PER,NIL
document_000867.html,126,140,Mr. John Parry,PER,NIL
document_000867.html,143,154,Remembrance,MISC,NIL
document_000867.html,160,171,Mr. Ferrari,PER,NIL
document_000867.html,226,237,Mr. Manvers,PER,NIL
document_000868.html,104,113,Mr. Parry,PER,Q6251304
document_000869.html,115,122,Vandyke,PER,Q150679
document_000869.html,0,11,Spagnoletti,PER,NIL
document_000870.html,11,21,Revolution,MISC,NIL
document_000871.html,121,128,La Rota,PER,NIL
document_000871.html,130,142,Pasqua Rossi,PER,NIL
document_000871.html,148,156,Ortolani,PER,NIL
document_000872.html,127,183,Belmonte und Constanzé or Die Entfithrung aus dem Serail,MISC,Q210711
document_000873.html,32,38,Oberon,MISC,Q690835
document_000873.html,164,178,Madame Novello,PER,Q4322567
document_000879.html,61,84,the company of Monsieur,ORG,NIL
document_000880.html,0,9,Scarlatti,PER,Q167837
document_000880.html,64,79,Concerti grossi,MISC,Q2991921
document_000880.html,160,167,Jomelli,PER,Q312891
document_000881.html,90,99,Sofonisba,MISC,NIL
document_000881.html,155,161,Siface,MISC,NIL
document_000882.html,25,33,Cervetto,PER,Q1364637
document_000883.html,26,69,Society for the Cultivation of Danish Music,ORG,Q1761293
document_000884.html,58,70,Quintet in C,MISC,Q17025624
document_000884.html,108,117,Mr. Burxe,PER,NIL
document_000885.html,146,155,Clapisson,PER,Q1871594
document_000885.html,7,12,Opera,ORG,NIL
document_000885.html,3,6,the,MISC,NIL
document_000885.html,25,28,the,MISC,NIL
document_000885.html,40,43,the,MISC,NIL
document_000885.html,58,61,the,MISC,NIL
document_000885.html,90,93,the,MISC,NIL
document_000885.html,44,55,fanchonette,MISC,NIL
document_000886.html,125,131,Cramer,PER,Q455212
document_000886.html,147,155,Cervetto,PER,Q18529811
document_000887.html,102,108,Psalms,MISC,NIL
document_000888.html,46,70,Gateshead Choral Society,ORG,NIL
document_000888.html,190,207,Mr. J. M. Preston,PER,NIL
document_000891.html,74,79,Percy,PER,Q712930
