doc_id,start_pos,end_pos,surface,type,identifier
document_000777.html,50,73,La Ballade du Désespéré,MISC,NIL
document_000778.html,88,93,Lucia,MISC,Q244209
document_000778.html,99,112,Tutto scielte,MISC,NIL
document_000779.html,27,34,Seasons,MISC,season
document_000780.html,41,47,France,LOC,Q142
document_000780.html,199,206,Trieste,LOC,Q546
document_000780.html,216,221,Pesth,LOC,Q210205
document_000780.html,405,411,Moscow,LOC,Q649
document_000782.html,88,93,Webbe,PER,Q7412899
document_000783.html,4,22,Beethoven festival,MISC,Q317786
document_000783.html,83,106,Capellmeister Steinbach,PER,Q70648
document_000783.html,158,172,Musik - Verein,LOC,Q686720
document_000784.html,184,190,Anzani,PER,Q2813673
document_000786.html,146,157,Ii Barbiere,MISC,Q208659
document_000786.html,131,139,Una voce,MISC,NIL
document_000787.html,38,56,Prince Es sterhdzy,PER,Q597865
document_000787.html,322,359,monument of the Archduchess Christina,MISC,Q3862685
document_000787.html,392,416,Church of the Augustines,LOC,Q693869
document_000789.html,246,263,The Soldier tired,MISC,NIL
document_000790.html,0,8,Brussels,LOC,Q239
document_000791.html,105,125,Philharmonic Soviety,ORG,Q1292443
document_000791.html,176,194,Messrs. Br oadwood,ORG,Q1699418
document_000792.html,53,63,Padetewski,PER,Q191957
document_000793.html,59,66,Tinctor,PER,Q370512
document_000793.html,178,184,France,LOC,Q142
document_000793.html,222,228,Europe,LOC,Q46
document_000794.html,272,282,Ben Davies,PER,Q4888470
document_000794.html,308,322,Herr Rosenthal,PER,Q213772
document_000795.html,237,244,England,LOC,Q21
document_000795.html,249,257,Scotland,LOC,Q22
document_000798.html,172,183,Mr. Pierson,PER,Q97011
document_000799.html,0,9,Mr. Moody,PER,NIL
document_000800.html,242,247,Leeds,LOC,NIL
document_000800.html,317,337,Mendelssohn Concerto,MISC,NIL
document_000801.html,245,252,Lagraye,PER,NIL
document_000803.html,103,107,Urio,LOC,Q244231
document_000803.html,239,246,Te Deum,MISC,NIL
document_000803.html,253,263,Magnificat,MISC,NIL
document_000806.html,212,225,Last Judgment,MISC,Q1218918
document_000806.html,264,273,Cathedral,LOC,Q1736200
document_000813.html,0,11,Mr. DRESELr,PER,Q96415095
document_000813.html,148,171,two Songs without Words,MISC,Q732949
document_000813.html,204,215,Spring Song,MISC,NIL
document_000813.html,232,237,Etude,MISC,NIL
document_000813.html,297,302,Etude,MISC,NIL
document_000814.html,75,95,Barbiere di Siviglia,MISC,Q632743
document_000817.html,152,163,The Revenge,MISC,NIL
document_000817.html,0,3,The,MISC,NIL
document_000819.html,131,138,Holland,LOC,Q102911
document_000819.html,107,130,His Majesty the King of,PER,Q154287
document_000820.html,155,165,Moorfields,LOC,Q2572630
document_000820.html,140,150,Portuguese,LOC,NIL
document_000823.html,68,74,Aussig,LOC,Q156974
document_000824.html,50,55,LapRa,MISC,Q472318
document_000824.html,153,164,His Majesty,PER,Q130586
document_000825.html,4,24,Rev. Wiliam Gostling,PER,Q15994466
document_000825.html,83,95,Mr. Gostling,PER,Q3181623
document_000825.html,111,119,St. Paul,LOC,Q173882
document_000826.html,0,14,Madame Vestris,PER,Q6696635
document_000826.html,180,191,Cherry ripe,MISC,Q5092463
document_000827.html,14,24,Marseilles,LOC,Q23482
document_000829.html,148,155,Stewart,PER,Q4444837
document_000829.html,130,143,Bridal Chorus,MISC,NIL
document_000831.html,55,62,M. Sons,PER,NIL
document_000833.html,61,66,Lille,LOC,Q648
document_000834.html,44,59,Hymne au Soleil,MISC,NIL
document_000835.html,92,113,Day of the Coronation,MISC,NIL
document_000837.html,57,74,Pastoral Symphony,MISC,Q246433
document_000837.html,78,87,Beethoven,PER,Q255
document_000838.html,6,19,Miss Stephens,PER,Q5052928
document_000838.html,45,57,Drury - Lane,LOC,Q1756626
document_000838.html,84,94,Dr. Crotch,PER,Q718709
document_000838.html,157,167,Dr. Crotch,PER,Q718709
document_000838.html,143,153,Miss Paton,PER,Q16888398
document_000839.html,69,88,Dovrefeld Mountains,LOC,Q2100974
document_000839.html,94,102,Mr. Gaui,PER,NIL
document_000840.html,13,18,Grisi,PER,Q287812
document_000841.html,67,73,Oxford,LOC,Q34217
document_000841.html,156,168,Lincolnshire,LOC,Q23090
document_000842.html,23,36,Mrs. Weichsel,PER,Q5362421
document_000842.html,68,75,C. Bach,PER,Q106641
document_000844.html,122,135,Parish Church,LOC,Q2322532
document_000844.html,139,144,Leeds,LOC,Q39121
document_000846.html,49,59,Mr. Newman,PER,Q7348018
document_000847.html,109,124,Signorina Barbi,PER,Q3611669
document_000847.html,126,141,Mr. Joseph Maas,PER,Q686719
document_000847.html,143,165,Madame Norman - Néruda,PER,Q78938
document_000849.html,120,127,Nivelle,LOC,Q319463
document_000849.html,139,146,Brabant,LOC,Q1122
document_000850.html,230,237,England,LOC,Q21
document_000851.html,185,197,Philharmonic,ORG,Q856125
document_000851.html,228,242,Crystal Palace,LOC,Q202902
document_000852.html,162,179,Ciro riconosciuto,MISC,Q5770270
document_000852.html,187,203,Achille in Siria,MISC,Q5702001
document_000852.html,82,95,La Zingarella,MISC,NIL
document_000852.html,215,223,Vologeso,MISC,NIL
document_000853.html,6,25,Mademoiselle Bonini,PER,Q5479435
document_000854.html,28,47,Gewandhaus Concerts,LOC,Q519613
document_000854.html,51,58,Leipzig,LOC,Q2079
document_000854.html,73,89,FErpinanp Ui1LER,PER,Q213530
document_000857.html,38,64,Amateur Orchestral Society,ORG,NIL
document_000857.html,94,110,Mr. Ralph Horner,PER,NIL
document_000857.html,127,138,Advent Hymn,MISC,NIL
document_000858.html,164,189,Mr. George William Warren,PER,Q20726537
document_000859.html,214,228,Dalla sua pace,MISC,Q192039
document_000860.html,41,49,Festival,MISC,Q3525932
document_000860.html,117,127,Gloucester,LOC,Q170497
document_000860.html,129,137,Hereford,LOC,Q204720
document_000860.html,143,152,Worcester,LOC,Q1646181
document_000862.html,98,117,Hotel des Invalides,LOC,Q188977
document_000863.html,177,215,Concerto for two violins and orchestra,MISC,NIL
document_000867.html,115,120,Norma,MISC,Q320353
document_000868.html,104,113,Mr. Parry,PER,Q6251304
document_000869.html,115,122,Vandyke,PER,Q150679
document_000870.html,41,47,France,LOC,Q142
document_000870.html,49,56,Fngland,LOC,Q21
document_000870.html,58,65,Ireland,LOC,Q22890
document_000870.html,11,21,Revolution,MISC,NIL
document_000871.html,148,156,Ortolani,PER,NIL
document_000873.html,164,178,Madame Novello,PER,Q4322567
document_000873.html,213,222,Mr. Weiss,PER,Q8022239
document_000877.html,45,53,Hereford,LOC,Q204720
document_000877.html,71,80,Worcester,LOC,Q1646181
document_000880.html,0,9,Scarlatti,PER,Q167837
document_000880.html,64,79,Concerti grossi,MISC,Q2991921
document_000882.html,25,33,Cervetto,PER,Q1364637
document_000882.html,68,75,Lindley,PER,Q18593452
document_000884.html,58,70,Quintet in C,MISC,Q17025624
document_000885.html,133,143,Mey erbecr,PER,Q105237
document_000885.html,7,12,Opera,ORG,NIL
document_000885.html,90,93,the,MISC,NIL
document_000886.html,0,7,Fischer,PER,Q820692
document_000886.html,125,131,Cramer,PER,Q455212
document_000888.html,124,130,Handel,PER,Q7302
document_000888.html,46,70,Gateshead Choral Society,ORG,NIL
document_000889.html,40,44,Bach,PER,Q1339
document_000892.html,151,169,Mr. Norman Salmond,PER,Q5442324
document_000892.html,171,188,M. Johannes Wolff,PER,Q21129875
document_000893.html,162,168,Wilbye,PER,Q682089
document_000897.html,93,101,Brussels,LOC,Q239
document_000898.html,29,40,Camden Road,LOC,Q5025807
document_000898.html,74,81,Athalie,MISC,Q19259756
document_000899.html,184,195,I Trovatore,MISC,Q203470
document_000900.html,0,8,M. Fétis,PER,Q523581
document_000901.html,16,22,Ceylon,LOC,Q854
document_000903.html,24,39,Court of Vienna,ORG,NIL
document_000904.html,434,440,Europe,LOC,Q46
document_000906.html,383,391,Agazzari,PER,Q395563
document_000911.html,121,129,Hamerton,PER,Q52498671
document_000912.html,31,46,Judas Maccabeus,MISC,Q993971
document_000913.html,50,57,Naumann,PER,Q213927
document_000914.html,406,413,Hanover,LOC,Q164079
document_000915.html,57,69,Lord Paisley,PER,Q3806590
document_000916.html,590,595,Cowen,PER,Q1452734
document_000918.html,0,13,Mr. Moscheles,PER,Q159551
document_000922.html,2,8,Wilson,PER,Q6264502
document_000924.html,41,65,Mrs. Mounsey BartnoLomew,PER,Q4766585
document_000925.html,92,110,Madame Rudersdorff,PER,Q17575680
document_000925.html,118,136,Leipzig Gewandhaus,LOC,Q519613
document_000925.html,502,518,Mr. Edward Lloyd,PER,Q5344187
document_000925.html,76,81,Medea,MISC,NIL
document_000925.html,236,241,Saffo,MISC,NIL
document_000925.html,344,355,150th Psalm,MISC,NIL
document_000926.html,0,10,Mr. Bishop,PER,Q1200639
document_000927.html,122,129,Convent,LOC,NIL
