doc_id,start_pos,end_pos,surface,type,identifier
document_000336.html,109,116,Arianna,MISC,Q1880621
document_000337.html,0,6,Busoni,PER,Q21955
document_000338.html,50,56,Busoni,PER,Q21955
document_000338.html,104,110,Busoni,PER,Q21955
document_000338.html,180,194,Salvatore Rosa,PER,Q359421
document_000340.html,33,46,dell’Augusteo,LOC,Q3616668
document_000341.html,87,93,Europa,LOC,Q46
document_000342.html,3,9,Coates,PER,Q2595770
document_000342.html,42,56,terza Sinfonia,MISC,Q223538
document_000343.html,63,79,fantasia indiana,MISC,Q6020282
document_000346.html,14,19,Busom,PER,Q219551
document_000347.html,171,188,Tristano e Isofta,MISC,Q1324254
document_000348.html,127,141,Elena Rakowska,PER,Q73665406
document_000352.html,52,57,Lecce,LOC,Q13386
document_000352.html,97,115,Alfredo . Visconti,PER,NIL
document_000353.html,119,132,Flazto magico,MISC,Q5064
document_000353.html,146,161,Arianna a Nasso,MISC,Q654633
document_000354.html,26,40,Guglielmo Tell,MISC,Q729659
document_000354.html,48,52,Aida,MISC,Q171277
document_000354.html,77,86,Gtoconda/,MISC,Q748840
document_000356.html,14,20,Dvovak,PER,Q7298
document_000357.html,78,84,Marnuf,MISC,Q3332020
document_000357.html,88,94,Rabaud,PER,Q503861
document_000358.html,151,166,Maestri Cantort,MISC,Q465540
document_000358.html,196,208,Debora Jacle,MISC,Q5320172
document_000359.html,129,134,Liszt,PER,Q41309
document_000360.html,369,377,Augusteo,LOC,Q3616668
document_000362.html,37,58,Florestano Rossomandi,PER,Q20000564
document_000362.html,73,84,De Robertis,PER,Q3770444
document_000362.html,111,121,G. A. Fano,PER,Q3779156
document_000362.html,239,254,Arnold Foldesky,PER,Q695189
document_000362.html,260,268,Olivieri,PER,Q447545
document_000362.html,274,288,quartetto Rosé,ORG,Q686634
document_000364.html,16,38,Quartetti di Beethoven,MISC,NIL
document_000364.html,259,275,Marietta Amstadt,PER,Q63486305
document_000364.html,282,298,Quartetti Lehner,ORG,Q6710977
document_000368.html,149,166,Socteta Cectliana,ORG,Q1149943
document_000368.html,183,187,Witt,PER,NIL
document_000368.html,203,219,Cardinal De Luca,PER,Q500774
document_000370.html,73,85,Abate Amelli,PER,Q3778809
document_000370.html,209,216,Venezia,LOC,NIL
document_000371.html,151,157,Pietro,PER,Q6699740
document_000372.html,7,16,S. Flavio,PER,NIL
document_000373.html,124,130,Boschi,PER,NIL
document_000373.html,172,178,Burzio,PER,NIL
document_000374.html,26,36,G. Zuccoli,PER,NIL
document_000374.html,43,52,Cominetti,PER,Q3770341
document_000376.html,37,43,Italia,LOC,Q38
document_000376.html,200,204,Roma,LOC,Q220
document_000378.html,40,53,Vincenzo Mont,PER,Q723643
document_000380.html,46,53,Gnriade,MISC,Q1990294
document_000380.html,108,119,Carlo Magno,PER,Q3044
document_000380.html,170,188,Tempio del Delfino,LOC,NIL
document_000384.html,178,189,dell’Attica,LOC,Q122443
document_000384.html,199,217,Parlamagni Antonio,PER,NIL
document_000384.html,218,225,PiRO1oc,PER,Q502156
document_000384.html,234,246,Pacini Luigi,PER,NIL
document_000384.html,264,279,Bianchi Gactano,PER,NIL
document_000385.html,37,44,Trezene,LOC,Q11953081
document_000386.html,32,45,Giorgi Belloc,PER,Q3984271
document_000387.html,42,51,Vartenone,LOC,Q10288
document_000388.html,0,4,Etra,PER,Q11921121
document_000388.html,110,115,Tesco,PER,Q1320718
document_000391.html,131,138,Pirotoo,PER,Q502156
document_000392.html,64,69,Teseo,PER,Q1320718
document_000392.html,102,107,Desai,PER,Q313196
document_000393.html,139,144,Atene,LOC,Q1524
document_000393.html,66,73,Trezene,LOC,Q11953081
document_000393.html,158,165,Trezene,LOC,Q11953081
document_000394.html,96,103,Dionigi,PER,Q332750
document_000396.html,90,104,Astrea placata,MISC,NIL
document_000397.html,16,29,Poeta Cesareo,PER,Q29473
document_000397.html,59,70,Metamorfost,MISC,Q184742
document_000397.html,119,124,Arato,PER,Q180671
document_000398.html,113,124,Simone Mayr,PER,Q373770
document_000399.html,46,62,Salvatore Vigand,PER,Q476782
document_000400.html,122,147,Dalla Reffa il disinganno,MISC,Q3252788
document_000401.html,250,277,Socieia nazionale di musica,ORG,Q1749118
document_000402.html,14,20,Napoli,LOC,Q2634
document_000403.html,62,69,Orlando,PER,Q297793
document_000403.html,94,102,Passigli,PER,NIL
document_000403.html,106,113,Firenze,LOC,Q2044
document_000404.html,102,110,Baglioni,PER,NIL
document_000405.html,10,38,Ernesto Duverger di Ganranne,PER,NIL
document_000405.html,71,92,Revue des deux moudes,ORG,Q1569226
document_000406.html,241,256,Compagnia Reale,ORG,NIL
document_000406.html,301,305,Como,LOC,Q1308
document_000407.html,70,76,Napoli,LOC,Q2634
document_000408.html,71,85,Zeatro Brunett,LOC,Q3516753
document_000409.html,61,66,Patti,PER,Q234166
document_000409.html,108,118,Frezzolini,PER,Q451231
document_000409.html,233,240,Bellini,PER,Q170209
document_000410.html,313,323,Frezzolini,PER,Q451231
document_000411.html,91,98,Rossini,PER,NIL
document_000412.html,39,47,Lagrange,PER,Q4767645
document_000412.html,60,66,Vitali,PER,Q104767293
document_000412.html,158,164,Vitali,PER,Q104767293
document_000412.html,203,209,Vitali,PER,Q104767293
document_000412.html,354,360,Vitali,PER,Q104767293
document_000412.html,170,185,Irance Musicale,ORG,Q3209228
document_000412.html,302,307,Verdi,PER,Q7317
document_000413.html,183,199,Re di Portogallo,PER,Q156175
document_000414.html,152,167,Teatro Pagliano,LOC,Q3982191
document_000414.html,192,197,Borri,PER,Q30077083
document_000415.html,93,99,Genova,LOC,Q1449
document_000415.html,209,214,Malta,LOC,Q233
document_000416.html,2,16,Costantinopoli,LOC,Q16869
document_000416.html,37,45,Barbiere,MISC,Q208659
document_000416.html,76,86,Pantaleoni,PER,Q62063481
document_000416.html,126,145,Corriere di Firenze,ORG,Q3694491
document_000417.html,4,11,Lisbona,LOC,Q597
document_000417.html,15,19,Tati,PER,NIL
document_000421.html,19,25,Torino,LOC,Q495
document_000421.html,77,85,Tiberini,PER,NIL
document_000423.html,236,242,Marche,LOC,Q1279
document_000425.html,65,72,Stuardi,ORG,Q179840
document_000426.html,29,42,Carlo Edoardo,PER,Q312581
document_000426.html,198,211,Carlo Edoardo,PER,Q312581
document_000426.html,103,109,Moidar,LOC,Q24639586
document_000426.html,275,281,Murray,PER,Q348025
document_000426.html,287,299,lady Cameron,PER,Q6171931
document_000427.html,237,242,Byron,PER,Q123509516
document_000429.html,75,82,Toscana,LOC,Q1273
document_000430.html,22,27,Bahia,LOC,Q40430
document_000430.html,151,164,Salvator Rosa,MISC,Q2759357
document_000432.html,123,130,Bologna,LOC,Q1891
document_000433.html,80,94,Rio lanVesimia,LOC,Q8678
document_000434.html,43,48,Proch,PER,Q321701
document_000434.html,53,60,Gargano,PER,Q57239339
document_000435.html,100,112,Huenos Ayres,LOC,Q1486
document_000436.html,3,30,teatro Nazionale di Firenze,LOC,Q3886710
document_000438.html,18,24,Russel,PER,Q435415
document_000438.html,177,186,Cornaglia,PER,Q1850396
document_000439.html,18,25,Bazzolo,LOC,Q42966
document_000439.html,88,97,Buda Pest,LOC,Q1781
document_000440.html,89,96,Treviso,LOC,Q5475
document_000440.html,137,151,Stella Bonheur,PER,Q102075957
document_000441.html,77,88,I. Burgmein,PER,Q225820
document_000442.html,2,9,Sassari,LOC,Q13629
document_000442.html,14,19,Faust,MISC,Q745951
document_000442.html,99,110,Sangiovanni,PER,NIL
document_000443.html,23,29,Italia,LOC,Q38
document_000443.html,136,142,Corfit,LOC,Q121378
document_000444.html,49,56,Foscari,MISC,Q468112
document_000444.html,243,250,Foscari,MISC,Q468112
document_000444.html,231,240,Francoxeo,PER,Q503874
document_000445.html,234,241,Borelli,PER,Q30077493
document_000446.html,3,18,teatro Vittorio,LOC,Q3629508
document_000446.html,175,180,Norma,MISC,Q320353
document_000447.html,15,30,Fanny Torese!la,PER,Q104384426
document_000447.html,37,42,Linda,MISC,Q669382
document_000447.html,266,271,Linda,MISC,Q669382
document_000447.html,45,55,Barcellona,LOC,Q1492
document_000447.html,114,124,Barcellona,LOC,Q1492
document_000447.html,191,206,Funay Toresella,PER,Q104384426
document_000448.html,3,11,Ruy Blas,MISC,Q3453685
document_000452.html,76,85,Abigaiile,PER,NIL
document_000453.html,16,31,Eugenio Corsini,PER,NIL
document_000454.html,16,31,Eugenio Corsini,PER,NIL
document_000457.html,14,21,Zerlina,PER,NIL
document_000459.html,0,12,ll Cittadino,ORG,NIL
document_000459.html,14,28,Y Indipendente,ORG,NIL
document_000461.html,170,186,teatro del Corso,LOC,Q21077427
document_000462.html,103,109,Italia,LOC,Q38
document_000462.html,171,186,AL De Lauziéres,PER,Q28779257
document_000462.html,221,246,teatro italiano di Parigi,LOC,NIL
document_000462.html,248,255,Teodora,MISC,NIL
document_000462.html,411,422,H. Méilhade,PER,NIL
document_000462.html,423,432,P. Gilles,PER,Q610921
document_000462.html,436,453,Gymmase di Parigi,LOC,Q121635
document_000463.html,137,146,Carnevale,MISC,Q4618
document_000465.html,126,139,Conservatorio,ORG,NIL
document_000466.html,134,140,Milano,LOC,Q490
document_000467.html,23,29,Branca,PER,Q3778880
document_000471.html,33,51,Rossini di Livorno,LOC,NIL
document_000471.html,115,120,Corso,PER,NIL
document_000471.html,122,130,Del Papa,PER,Q3702353
document_000471.html,184,189,Faust,MISC,Q745951
document_000472.html,2,6,Pisa,LOC,Q745951
document_000472.html,33,39,Auteri,PER,Q3945947
document_000472.html,72,81,Paoliceli,PER,Q3847363
document_000472.html,86,93,Montery,PER,NIL
document_000472.html,95,100,Forti,PER,NIL
document_000472.html,102,110,Gautiero,PER,NIL
document_000472.html,113,120,Massimi,PER,NIL
document_000473.html,114,120,Napoli,LOC,Q2634
document_000474.html,134,142,Ugonotti,MISC,Q466848
document_000476.html,2,9,Sassari,LOC,Q13629
document_000477.html,0,7,Lisbona,LOC,Q597
document_000477.html,33,42,Sparapani,PER,Q16699975
document_000477.html,49,54,Lucia,MISC,Q244209
document_000477.html,70,79,Bulicioff,PER,Q102075817
document_000477.html,83,89,Masini,PER,Q769771
document_000477.html,91,97,Batris,PER,Q963005
document_000477.html,139,144,Faust,MISC,NIL
document_000477.html,145,160,Doria di Genova,LOC,Q83471820
document_000478.html,2,8,Madrid,LOC,Q2807
document_000478.html,12,21,Teodorini,PER,Q3050729
document_000478.html,26,32,Pasqua,PER,Q3771689
document_000478.html,74,82,Giocondu,MISC,Q748840
document_000478.html,97,114,Contessa è Amalfi,MISC,NIL
document_000478.html,176,184,Tra pani,LOC,Q13664
document_000479.html,42,52,Calderazzi,PER,Q47650427
document_000479.html,165,170,Brogi,PER,Q103024532
document_000480.html,33,41,Favorite,MISC,Q467394
document_000480.html,56,63,Novelli,PER,Q5565209
document_000481.html,84,92,De \eeri,PER,Q3766640
document_000482.html,0,10,Semiramide,MISC,Q900744
document_000483.html,48,56,Gtoconda,MISC,Q748840
document_000486.html,115,124,Toresella,PER,Q104384426
document_000486.html,139,147,Giordano,PER,NIL
document_000486.html,150,158,Barbieri,PER,Q3724335
document_000487.html,174,178,Busi,PER,Q11904863
document_000488.html,14,28,Federico Sarti,PER,Q92207778
document_000488.html,103,111,Nouvelli,PER,Q20006145
document_000489.html,174,180,Tofano,PER,Q4461492
document_000490.html,86,102,Lorenzo Alberani,PER,NIL
document_000490.html,104,116,Ettore Valla,PER,NIL
document_000490.html,136,150,Felice ~Boghen,PER,Q55225713
document_000491.html,47,62,teatro Pagliano,LOC,Q3982191
document_000492.html,95,100,Gabbi,PER,Q15057396
document_000493.html,45,51,Borgia,MISC,Q685501
document_000494.html,0,14,Don Chisciotte,ORG,NIL
document_000495.html,32,37,Linda,MISC,Q669382
document_000496.html,0,7,Il Sole,ORG,Q3792964
document_000497.html,118,127,Il Secolo,ORG,Q126586
document_000498.html,121,126,Carpi,PER,NIL
document_000499.html,52,57,Udine,LOC,Q2790
document_000502.html,0,15,Fanny Toresella,PER,Q104384426
document_000502.html,71,89,Pescatori di perle,MISC,Q56159
document_000503.html,41,50,Toresella,PER,Q104384426
document_000503.html,123,130,Falcone,PER,NIL
document_000504.html,23,32,Toresella,PER,Q104384426
document_000504.html,293,303,Lady Otway,PER,NIL
document_000505.html,10,19,Toresella,PER,Q104384426
document_000505.html,126,134,bresella,PER,Q104384426
document_000505.html,144,150,Napoli,LOC,Q2634
document_000505.html,254,258,Roma,LOC,Q220
document_000506.html,36,47,teatro novo,LOC,Q3982081
document_000507.html,288,293,Borbe,PER,Q3732024
document_000507.html,334,342,habanera,MISC,Q692648
document_000507.html,361,372,dt Siviglia,MISC,NIL
document_000508.html,55,64,Nagherita,LOC,Q83471820
document_000509.html,22,29,Salassa,PER,NIL
document_000509.html,106,112,Boasso,PER,NIL
document_000509.html,117,123,Novari,PER,NIL
document_000509.html,130,136,Sgarbi,PER,NIL
document_000510.html,3,22,Corriere Mercantile,ORG,Q3694494
document_000510.html,64,91,Politeama Regina Margherita,LOC,Q83471820
document_000511.html,3,10,Caffaro,ORG,Q17632799
document_000512.html,23,28,Epoca,ORG,NIL
document_000513.html,2,14,Buenos Ayres,LOC,Q1486
document_000513.html,25,31,Stagno,PER,Q468958
document_000513.html,72,80,Barbiere,MISC,Q208659
document_000513.html,123,131,Pogliani,PER,NIL
document_000513.html,136,145,Trovatore,MISC,Q203470
document_000517.html,20,26,Napoli,LOC,Q2634
document_000517.html,58,67,Bulicioff,PER,Q102075817
document_000519.html,40,79,dell’Ordine del merito civile di Savoia,MISC,Q206967
document_000520.html,17,31,Capitale russa,LOC,Q656
document_000521.html,16,27,Bellincioni,PER,Q289629
document_000521.html,132,138,Agnila,LOC,Q3476
document_000522.html,54,60,Genova,LOC,Q1449
document_000522.html,76,81,Lucia,MISC,Q244209
document_000522.html,163,173,Sonnambuly,MISC,Q753123
document_000522.html,208,216,Piemonte,LOC,Q1216
document_000524.html,2,9,Palermg,LOC,Q2656
document_000524.html,13,19,Ravogl,PER,Q75981316
document_000524.html,81,88,Carinen,MISC,Q185968
document_000524.html,94,101,BudaPes,LOC,Q1781
document_000524.html,120,127,Manzoni,LOC,Q3982043
document_000524.html,155,169,Regina di Saba,MISC,Q1314372
document_000524.html,178,184,Borgia,MISC,Q685501
document_000524.html,213,224,Bellincioni,PER,Q289629
document_000525.html,2,13,Pletroburgo,LOC,Q656
document_000527.html,83,95,CoveniGarden,LOC,Q55018
document_000528.html,42,49,Gargano,PER,Q57239339
document_000528.html,80,85,Carpi,PER,NIL
document_000529.html,4,13,Argentina,LOC,Q588377
document_000529.html,93,98,Gnone,PER,NIL
document_000530.html,51,56,Gomes,PER,Q1635210
document_000530.html,92,101,Carmosina,MISC,NIL
