doc_id,start_pos,end_pos,surface,type,identifier
document_000757.html,269,282,M. Soulacroix,PER,Q5515856
document_000757.html,284,302,Signor Mierzwinski,PER,Q5986416
document_000757.html,320,330,M. Devoyod,PER,Q27928845
document_000757.html,332,348,Signor De Reszké,PER,NIL
document_000757.html,350,362,Signor Monti,PER,NIL
document_000758.html,153,171,Trillo del Diavolo,MISC,Q2641249
document_000759.html,169,178,M. Guénée,PER,Q23901679
document_000759.html,122,129,Sauvage,PER,NIL
document_000760.html,238,253,Seeret Marriage,MISC,Q428319
document_000762.html,61,77,THE Musica Times,ORG,Q1757371
document_000762.html,221,226,Jacob,PER,Q1339
document_000764.html,101,107,Europe,LOC,Q46
document_000765.html,148,163,France Wusicale,ORG,Q3209228
document_000765.html,229,246,Gazelle AZusicale,ORG,Q3428721
document_000766.html,295,300,Paris,LOC,Q90
document_000766.html,164,199,Biographie Universelle de Musiciens,MISC,Q28007160
document_000769.html,145,160,Miss Zimmermann,PER,Q4693137
document_000770.html,103,112,Mrs. Shaw,PER,Q3291051
document_000770.html,62,70,Stretton,PER,NIL
document_000771.html,19,29,Dr. Coward,PER,Q5719907
document_000771.html,381,396,South Yorkshire,LOC,Q23095
document_000771.html,40,48,Creation,MISC,NIL
document_000771.html,118,145,St.-Cecilia Musical Society,ORG,NIL
document_000772.html,181,198,Wallace Sutcliffe,PER,NIL
document_000772.html,245,257,Percy Kearne,PER,NIL
document_000772.html,259,270,Paul Ludwig,PER,NIL
document_000773.html,79,84,Italy,LOC,Q38
document_000774.html,122,131,M. Vivier,PER,Q16947558
document_000774.html,176,185,M. Vivier,PER,Q16947558
document_000776.html,180,188,delssohn,PER,Q46096
document_000777.html,222,234,Edith Byford,PER,NIL
document_000778.html,88,93,Lucia,MISC,Q244209
document_000779.html,27,34,Seasons,MISC,season
document_000780.html,41,47,France,LOC,Q142
document_000780.html,216,221,Pesth,LOC,Q210205
document_000782.html,182,190,Knyvetts,PER,NIL
document_000782.html,222,234,Miss Bonwick,PER,NIL
document_000783.html,4,22,Beethoven festival,MISC,Q317786
document_000783.html,83,106,Capellmeister Steinbach,PER,Q70648
document_000783.html,158,172,Musik - Verein,LOC,Q686720
document_000784.html,0,3,Leo,PER,Q316735
document_000784.html,184,190,Anzani,PER,Q2813673
document_000786.html,146,157,Ii Barbiere,MISC,Q208659
document_000787.html,38,56,Prince Es sterhdzy,PER,Q597865
document_000787.html,322,359,monument of the Archduchess Christina,MISC,Q3862685
document_000787.html,392,416,Church of the Augustines,LOC,Q693869
document_000789.html,106,113,England,LOC,Q21
document_000791.html,61,66,Paris,LOC,Q90
document_000791.html,105,125,Philharmonic Soviety,ORG,Q1292443
document_000791.html,176,194,Messrs. Br oadwood,ORG,Q1699418
document_000793.html,109,132,Flemish school of music,ORG,Q185858
document_000793.html,178,184,France,LOC,Q142
document_000793.html,222,228,Europe,LOC,Q46
document_000794.html,287,301,Douglas Powell,PER,NIL
document_000795.html,237,244,England,LOC,Q21
document_000796.html,22,29,Sanctus,MISC,NIL
document_000798.html,153,169,Norwich Festival,MISC,Q11991993
document_000798.html,172,183,Mr. Pierson,PER,Q97011
document_000798.html,186,195,Jerusalem,MISC,NIL
document_000799.html,0,9,Mr. Moody,PER,NIL
document_000800.html,242,247,Leeds,LOC,NIL
document_000800.html,317,337,Mendelssohn Concerto,MISC,NIL
document_000803.html,103,107,Urio,LOC,Q244231
document_000803.html,304,310,Israel,MISC,Q1674646
document_000803.html,239,246,Te Deum,MISC,NIL
document_000804.html,42,59,The Virgin Martyr,MISC,Q7772788
document_000804.html,198,211,Beck Marshall,PER,NIL
document_000806.html,212,225,Last Judgment,MISC,Q1218918
document_000807.html,483,488,Gluck,PER,Q130759
document_000807.html,174,183,Boieldieu,PER,Q109875
document_000807.html,534,543,Boieldieu,PER,Q109875
document_000807.html,201,209,Spontini,PER,Q168485
document_000807.html,560,568,Spontini,PER,Q168485
document_000807.html,585,590,Weber,PER,Q154812
document_000807.html,591,596,Spohr,PER,Q57226
document_000807.html,601,606,Weigl,PER,Q78798
document_000807.html,607,616,Meyerbeer,PER,Q105237
document_000807.html,621,629,Lortzing,PER,Q154203
document_000808.html,39,46,England,LOC,Q21
document_000812.html,242,254,Philadelphia,LOC,Q1345
document_000812.html,259,270,Nesv - York,LOC,Q60
document_000813.html,0,11,Mr. DRESELr,PER,Q96415095
document_000813.html,193,197,Duet,MISC,NIL
document_000814.html,75,95,Barbiere di Siviglia,MISC,Q632743
document_000816.html,73,79,London,LOC,Q84
document_000817.html,152,163,The Revenge,MISC,NIL
document_000818.html,45,77,Royal United Service Institution,ORG,Q1464767
document_000818.html,102,130,Colonel T. B. Shaw - Hellier,PER,Q98098664
document_000818.html,276,288,Kneller Hall,ORG,Q6421942
document_000819.html,32,39,Holland,LOC,Q102911
document_000819.html,131,138,Holland,LOC,Q102911
document_000819.html,107,130,His Majesty the King of,PER,Q154287
document_000820.html,155,165,Moorfields,LOC,Q2572630
document_000823.html,68,74,Aussig,LOC,Q156974
document_000824.html,41,49,La Gazza,MISC,Q472318
document_000824.html,50,55,LapRa,MISC,Q472318
document_000824.html,153,164,His Majesty,PER,Q130586
document_000825.html,4,24,Rev. Wiliam Gostling,PER,Q15994466
document_000825.html,83,95,Mr. Gostling,PER,Q3181623
document_000827.html,26,35,Bourdeaux,LOC,Q1479
document_000827.html,182,187,Paris,LOC,Q90
document_000828.html,4,13,Lamoureux,ORG,Q2735140
document_000829.html,194,201,Pinsuti,MISC,Q2974217
document_000829.html,130,143,Bridal Chorus,MISC,NIL
document_000831.html,55,62,M. Sons,PER,NIL
document_000832.html,126,135,Cambridge,ORG,Q35794
document_000834.html,197,206,Bodiniére,LOC,Q3527598
document_000834.html,44,59,Hymne au Soleil,MISC,NIL
document_000835.html,23,36,Mr. Schrieder,PER,NIL
document_000835.html,92,113,Day of the Coronation,MISC,NIL
document_000836.html,170,185,Mr. Monck Mason,PER,NIL
document_000838.html,6,19,Miss Stephens,PER,Q5052928
document_000838.html,45,57,Drury - Lane,LOC,Q1756626
document_000838.html,185,197,Drury - Lane,LOC,Q1756626
document_000838.html,84,94,Dr. Crotch,PER,Q718709
document_000838.html,157,167,Dr. Crotch,PER,Q718709
document_000838.html,143,153,Miss Paton,PER,Q16888398
document_000838.html,97,106,Palestine,MISC,NIL
document_000840.html,13,18,Grisi,PER,Q287812
document_000840.html,20,28,Persiani,PER,Q2280304
document_000840.html,100,110,Mr. Lumley,PER,Q2896159
document_000841.html,67,73,Oxford,LOC,Q34217
document_000842.html,23,36,Mrs. Weichsel,PER,Q5362421
document_000842.html,68,75,C. Bach,PER,Q106641
document_000844.html,122,135,Parish Church,LOC,Q2322532
document_000844.html,25,39,Choral Service,MISC,NIL
document_000845.html,174,181,England,LOC,Q21
document_000846.html,49,59,Mr. Newman,PER,Q7348018
document_000847.html,109,124,Signorina Barbi,PER,Q3611669
document_000847.html,143,165,Madame Norman - Néruda,PER,Q78938
document_000848.html,109,120,Dr. Bunnett,PER,NIL
document_000848.html,153,170,Mr. Knyvet Wilson,PER,NIL
document_000849.html,139,146,Brabant,LOC,Q1122
document_000849.html,0,13,J. Teinturier,PER,NIL
document_000851.html,185,197,Philharmonic,ORG,Q856125
document_000852.html,162,179,Ciro riconosciuto,MISC,Q5770270
document_000852.html,187,203,Achille in Siria,MISC,Q5702001
document_000852.html,82,95,La Zingarella,MISC,NIL
document_000853.html,6,25,Mademoiselle Bonini,PER,Q5479435
document_000854.html,28,47,Gewandhaus Concerts,LOC,Q519613
document_000854.html,51,58,Leipzig,LOC,Q2079
document_000854.html,73,89,FErpinanp Ui1LER,PER,Q213530
document_000854.html,94,101,Cologne,LOC,Q365
document_000854.html,192,199,Germany,LOC,Q183
document_000857.html,94,110,Mr. Ralph Horner,PER,NIL
document_000857.html,127,138,Advent Hymn,MISC,NIL
document_000858.html,164,189,Mr. George William Warren,PER,Q20726537
document_000859.html,123,128,Graun,PER,Q161208
document_000859.html,214,228,Dalla sua pace,MISC,Q192039
document_000859.html,148,162,Herr Reichardt,PER,NIL
document_000860.html,117,127,Gloucester,LOC,Q170497
document_000860.html,129,137,Hereford,LOC,Q204720
document_000860.html,143,152,Worcester,LOC,Q1646181
document_000862.html,98,117,Hotel des Invalides,LOC,Q188977
document_000863.html,177,215,Concerto for two violins and orchestra,MISC,NIL
document_000864.html,58,72,Mark Ilambourg,PER,Q1900092
document_000867.html,115,120,Norma,MISC,Q320353
document_000867.html,102,112,Mr. Wilson,PER,NIL
document_000867.html,126,140,Mr. John Parry,PER,NIL
document_000868.html,104,113,Mr. Parry,PER,Q6251304
document_000870.html,41,47,France,LOC,Q142
document_000870.html,104,111,Germany,LOC,Q183
document_000873.html,164,178,Madame Novello,PER,Q4322567
document_000874.html,52,62,Harmonicon,MISC,Q7738918
document_000877.html,45,53,Hereford,LOC,Q204720
document_000877.html,113,121,Hereford,LOC,Q204720
document_000877.html,55,65,Gloucester,LOC,Q170497
document_000879.html,61,84,the company of Monsieur,ORG,NIL
document_000880.html,0,9,Scarlatti,PER,Q167837
document_000880.html,64,79,Concerti grossi,MISC,Q2991921
document_000881.html,0,10,Dr. Burney,PER,Q547002
document_000881.html,90,99,Sofonisba,MISC,NIL
document_000882.html,25,33,Cervetto,PER,Q1364637
document_000882.html,68,75,Lindley,PER,Q18593452
document_000883.html,26,69,Society for the Cultivation of Danish Music,ORG,Q1761293
document_000884.html,58,70,Quintet in C,MISC,Q17025624
document_000885.html,30,37,Prophet,MISC,Q263297
document_000885.html,146,155,Clapisson,PER,Q1871594
document_000885.html,90,93,the,MISC,NIL
document_000886.html,0,7,Fischer,PER,Q820692
document_000886.html,23,28,Italy,LOC,Q38
document_000886.html,195,202,England,LOC,Q21
document_000886.html,147,155,Cervetto,PER,Q18529811
document_000887.html,102,108,Psalms,MISC,NIL
document_000888.html,124,130,Handel,PER,Q7302
document_000890.html,135,142,Denmark,LOC,Q35
document_000891.html,74,79,Percy,PER,Q712930
document_000892.html,151,169,Mr. Norman Salmond,PER,Q5442324
document_000892.html,190,200,M. Hollman,PER,Q1406368
document_000892.html,79,88,Mr. Fould,PER,NIL
document_000897.html,30,35,Reyer,PER,Q516937
document_000897.html,93,101,Brussels,LOC,Q239
document_000898.html,74,81,Athalie,MISC,Q19259756
document_000898.html,7,27,New Jerusalem Church,LOC,NIL
document_000898.html,176,194,Mr. Wilfrid Davies,PER,NIL
document_000902.html,0,11,Dr. Mainzer,PER,NIL
document_000902.html,473,484,Dr. Mainzer,PER,NIL
document_000904.html,434,440,Europe,LOC,Q46
document_000904.html,513,519,London,LOC,Q84
document_000906.html,170,174,Rome,LOC,Q220
document_000911.html,121,129,Hamerton,PER,Q52498671
document_000913.html,50,57,Naumann,PER,Q213927
document_000914.html,406,413,Hanover,LOC,Q164079
document_000914.html,611,618,Germany,LOC,Q183
document_000915.html,57,69,Lord Paisley,PER,Q3806590
document_000916.html,319,331,Herr Joachim,PER,NIL
document_000922.html,2,8,Wilson,PER,Q6264502
document_000924.html,41,65,Mrs. Mounsey BartnoLomew,PER,Q4766585
document_000925.html,118,136,Leipzig Gewandhaus,LOC,Q519613
document_000925.html,76,81,Medea,MISC,NIL
document_000925.html,236,241,Saffo,MISC,NIL
document_000926.html,0,10,Mr. Bishop,PER,Q1200639
document_000927.html,31,38,Hamburg,LOC,Q1055
document_000927.html,150,157,Dresden,LOC,Q1731
